timestamp,active_players,queue_size,login_rate,chat_rate,cpu_load
2024-01-01 18:33:00,24,3,0,21,-0.34
2024-01-01 18:33:30,28,3,0,2,2.08
2024-01-01 18:34:00,32,7,1,19,4.76
2024-01-01 18:34:30,18,0,0,29,0.84
2024-01-01 18:35:00,33,13,-3,52,5.08
2024-01-01 18:35:30,8,-2,-2,-17,2.33
2024-01-01 18:36:00,19,7,3,-10,5.36
2024-01-01 18:36:30,23,11,-4,6,2.31
2024-01-01 18:37:00,18,14,0,11,4.98
2024-01-01 18:37:30,20,4,2,53,4.53
2024-01-01 18:38:00,23,3,-1,7,4.79
2024-01-01 18:38:30,22,9,2,10,3.0
2024-01-01 18:39:00,13,0,0,16,3.84
2024-01-01 18:39:30,34,16,2,29,0.39
2024-01-01 18:40:00,24,9,1,33,2.52
2024-01-01 18:40:30,23,10,0,21,-0.55
2024-01-01 18:41:00,10,4,0,-11,4.03
2024-01-01 18:41:30,45,13,0,21,4.73
2024-01-01 18:42:00,26,12,1,8,3.04
2024-01-01 18:42:30,34,13,1,23,3.51
2024-01-01 18:43:00,37,14,0,-8,3.14
2024-01-01 18:43:30,15,8,0,-38,3.24
2024-01-01 18:44:00,0,-5,1,16,7.65
2024-01-01 18:44:30,21,10,1,2,2.72
2024-01-01 18:45:00,40,17,-1,21,7.57
2024-01-01 18:45:30,13,-4,-2,4,-1.47
2024-01-01 18:46:00,6,4,1,-50,0.9
2024-01-01 18:46:30,35,10,0,35,4.2
2024-01-01 18:47:00,24,3,0,25,5.02
2024-01-01 18:47:30,13,2,2,1,0.77
2024-01-01 18:48:00,9,1,-2,4,3.24
2024-01-01 18:48:30,28,0,1,8,3.4
2024-01-01 18:49:00,15,11,0,-16,4.59
2024-01-01 18:49:30,11,-4,3,-16,6.21
2024-01-01 18:50:00,13,-3,0,50,7.35
2024-01-01 18:50:30,25,-4,2,-4,6.86
2024-01-01 18:51:00,21,1,0,9,1.38
2024-01-01 18:51:30,1,-6,2,3,7.48
2024-01-01 18:52:00,30,11,1,18,4.05
2024-01-01 18:52:30,28,16,-1,5,6.06
2024-01-01 18:53:00,5,10,3,2,7.19
2024-01-01 18:53:30,25,7,2,41,3.23
2024-01-01 18:54:00,29,2,2,39,0.59
2024-01-01 18:54:30,23,5,1,53,3.37
2024-01-01 18:55:00,28,5,3,7,5.28
2024-01-01 18:55:30,12,8,0,18,5.06
2024-01-01 18:56:00,10,-1,0,17,-0.55
2024-01-01 18:56:30,27,13,1,21,3.86
2024-01-01 18:57:00,18,4,0,1,2.45
2024-01-01 18:57:30,30,11,1,55,-0.29
2024-01-01 18:58:00,29,4,2,41,1.67
2024-01-01 18:58:30,14,10,2,1,0.16
2024-01-01 18:59:00,18,14,0,25,2.79
2024-01-01 18:59:30,19,6,4,10,2.06
2024-01-01 19:00:00,27,7,2,29,3.0
2024-01-01 19:00:30,25,0,0,12,3.64
2024-01-01 19:01:00,2,8,0,-10,3.16
2024-01-01 19:01:30,14,5,1,26,-1.89
2024-01-01 19:02:00,39,10,2,14,9.72
2024-01-01 19:02:30,28,0,0,19,4.74
2024-01-01 19:03:00,33,15,1,53,-0.81
2024-01-01 19:03:30,17,1,0,1,3.29
2024-01-01 19:04:00,22,1,3,45,3.02
2024-01-01 19:04:30,17,-1,3,10,2.52
2024-01-01 19:05:00,24,7,5,26,4.81
2024-01-01 19:05:30,32,4,3,20,1.72
2024-01-01 19:06:00,22,1,2,-1,2.71
2024-01-01 19:06:30,25,7,3,22,6.26
2024-01-01 19:07:00,13,4,0,-16,2.69
2024-01-01 19:07:30,11,5,0,-9,2.82
2024-01-01 19:08:00,16,6,0,-25,4.49
2024-01-01 19:08:30,39,8,2,25,5.32
2024-01-01 19:09:00,13,2,-3,61,2.54
2024-01-01 19:09:30,14,-5,0,20,4.72
2024-01-01 19:10:00,35,16,2,37,6.23
2024-01-01 19:10:30,29,19,2,18,5.93
2024-01-01 19:11:00,35,6,0,43,1.64
2024-01-01 19:11:30,37,6,2,49,0.84
2024-01-01 19:12:00,26,4,0,56,4.62
2024-01-01 19:12:30,28,12,0,28,4.08
2024-01-01 19:13:00,32,17,0,13,6.93
2024-01-01 19:13:30,21,3,1,-3,5.22
2024-01-01 19:14:00,44,7,3,61,4.15
2024-01-01 19:14:30,42,13,4,44,2.78
2024-01-01 19:15:00,21,6,3,25,1.39
2024-01-01 19:15:30,23,6,4,10,4.68
2024-01-01 19:16:00,7,3,3,-7,-0.56
2024-01-01 19:16:30,18,2,1,40,4.39
2024-01-01 19:17:00,22,-1,1,2,2.02
2024-01-01 19:17:30,24,16,-1,-8,-0.49
2024-01-01 19:18:00,23,4,3,7,5.27
2024-01-01 19:18:30,30,13,-2,8,8.47
2024-01-01 19:19:00,38,15,2,13,1.09
2024-01-01 19:19:30,34,16,1,40,6.6
2024-01-01 19:20:00,31,24,2,-19,8.36
2024-01-01 19:20:30,14,8,1,39,2.86
2024-01-01 19:21:00,6,-2,0,-8,7.03
2024-01-01 19:21:30,12,2,2,35,7.26
2024-01-01 19:22:00,30,19,3,30,1.32
2024-01-01 19:22:30,12,6,0,29,6.53
2024-01-01 19:23:00,33,9,2,24,6.47
2024-01-01 19:23:30,24,0,-1,19,1.44
2024-01-01 19:24:00,31,8,0,18,8.43
2024-01-01 19:24:30,14,11,4,45,8.89
2024-01-01 19:25:00,5,0,0,17,3.69
2024-01-01 19:25:30,22,11,1,22,1.95
2024-01-01 19:26:00,16,6,0,9,4.98
2024-01-01 19:26:30,42,15,2,53,4.21
2024-01-01 19:27:00,24,7,1,1,3.07
2024-01-01 19:27:30,25,10,0,-6,3.93
2024-01-01 19:28:00,22,12,0,18,3.45
2024-01-01 19:28:30,9,4,0,3,8.37
2024-01-01 19:29:00,26,7,0,19,2.26
2024-01-01 19:29:30,13,0,0,9,3.46
2024-01-01 19:30:00,29,17,2,34,3.1
2024-01-01 19:30:30,26,15,3,19,-0.14
2024-01-01 19:31:00,24,14,3,44,2.82
2024-01-01 19:31:30,20,4,2,29,3.2
2024-01-01 19:32:00,27,1,3,-11,3.88
2024-01-01 19:32:30,24,-1,2,16,5.69
2024-01-01 19:33:00,18,7,1,49,7.4
2024-01-01 19:33:30,27,10,0,43,4.83
2024-01-01 19:34:00,42,14,1,40,3.04
2024-01-01 19:34:30,38,13,2,6,1.82
2024-01-01 19:35:00,16,19,0,9,0.05
2024-01-01 19:35:30,9,3,0,6,-0.29
2024-01-01 19:36:00,42,2,0,49,6.06
2024-01-01 19:36:30,12,0,0,54,7.63
2024-01-01 19:37:00,15,1,1,18,3.08
2024-01-01 19:37:30,15,9,0,19,6.1
2024-01-01 19:38:00,23,7,0,46,7.28
2024-01-01 19:38:30,15,8,0,-16,1.08
2024-01-01 19:39:00,21,0,0,-5,2.8
2024-01-01 19:39:30,22,1,5,26,2.94
2024-01-01 19:40:00,22,7,1,46,5.96
2024-01-01 19:40:30,18,16,4,9,-0.98
2024-01-01 19:41:00,23,12,1,12,8.3
2024-01-01 19:41:30,18,2,0,43,2.17
2024-01-01 19:42:00,24,6,1,34,3.87
2024-01-01 19:42:30,6,10,0,38,1.63
2024-01-01 19:43:00,36,4,2,43,3.96
2024-01-01 19:43:30,30,6,3,21,4.98
2024-01-01 19:44:00,37,20,1,7,7.41
2024-01-01 19:44:30,14,0,2,52,6.65
2024-01-01 19:45:00,33,15,3,26,-0.02
2024-01-01 19:45:30,20,13,0,3,2.77
2024-01-01 19:46:00,29,8,0,-16,7.28
2024-01-01 19:46:30,29,10,0,32,0.7
2024-01-01 19:47:00,27,4,2,32,0.21
2024-01-01 19:47:30,12,8,2,-6,-1.32
2024-01-01 19:48:00,36,6,0,-16,4.85
2024-01-01 19:48:30,10,5,-1,17,2.96
2024-01-01 19:49:00,17,0,-2,-11,1.82
2024-01-01 19:49:30,17,1,0,28,3.76
2024-01-01 19:50:00,14,4,0,1,3.28
2024-01-01 19:50:30,12,6,1,19,5.62
2024-01-01 19:51:00,14,9,0,19,5.65
2024-01-01 19:51:30,7,11,0,-3,2.37
2024-01-01 19:52:00,28,13,0,26,2.95
2024-01-01 19:52:30,12,7,2,11,1.11
2024-01-01 19:53:00,20,5,3,12,3.8
2024-01-01 19:53:30,32,9,2,4,2.08
2024-01-01 19:54:00,19,6,1,41,2.71
2024-01-01 19:54:30,21,9,0,8,1.31
2024-01-01 19:55:00,3,-2,-1,1,5.51
2024-01-01 19:55:30,18,0,4,-2,4.17
2024-01-01 19:56:00,20,6,1,16,3.92
2024-01-01 19:56:30,27,11,4,10,6.33
2024-01-01 19:57:00,27,10,1,1,1.22
2024-01-01 19:57:30,24,5,-2,-18,6.96
2024-01-01 19:58:00,10,3,0,53,8.04
2024-01-01 19:58:30,25,1,1,17,4.3
2024-01-01 19:59:00,13,0,0,28,1.52
2024-01-01 19:59:30,15,5,3,-26,3.56
2024-01-01 20:00:00,17,-1,3,9,3.05
2024-01-01 20:00:30,31,17,2,19,0.3
2024-01-01 20:01:00,24,5,0,14,-1.91
2024-01-01 20:01:30,31,12,2,29,3.52
2024-01-01 20:02:00,31,14,-4,6,3.61
2024-01-01 20:02:30,45,23,0,36,0.81
2024-01-01 20:03:00,30,5,1,24,5.86
2024-01-01 20:03:30,26,9,0,19,5.15
2024-01-01 20:04:00,47,10,2,28,2.94
2024-01-01 20:04:30,19,4,3,34,1.87
2024-01-01 20:05:00,34,6,2,23,1.36
2024-01-01 20:05:30,26,11,0,14,3.44
2024-01-01 20:06:00,44,10,0,24,3.19
2024-01-01 20:06:30,39,3,0,20,2.62
2024-01-01 20:07:00,21,11,3,32,4.02
2024-01-01 20:07:30,17,-1,0,-27,4.77
2024-01-01 20:08:00,20,5,0,-26,7.26
2024-01-01 20:08:30,46,11,5,36,3.61
2024-01-01 20:09:00,43,15,1,-5,3.06
2024-01-01 20:09:30,34,13,3,27,-0.57
2024-01-01 20:10:00,24,13,0,15,4.55
2024-01-01 20:10:30,36,20,-3,14,5.71
2024-01-01 20:11:00,20,2,-2,28,8.72
2024-01-01 20:11:30,33,4,1,26,3.48
2024-01-01 20:12:00,32,2,2,44,3.61
2024-01-01 20:12:30,20,2,2,22,7.98
2024-01-01 20:13:00,21,6,1,15,6.09
2024-01-01 20:13:30,27,12,1,37,8.94
2024-01-01 20:14:00,44,19,3,21,5.73
2024-01-01 20:14:30,32,7,4,22,2.29
2024-01-01 20:15:00,33,11,0,4,8.63
2024-01-01 20:15:30,36,14,4,47,4.98
2024-01-01 20:16:00,23,5,4,11,8.0
2024-01-01 20:16:30,24,10,0,36,6.58
2024-01-01 20:17:00,27,5,4,-13,3.14
2024-01-01 20:17:30,50,16,6,19,3.89
2024-01-01 20:18:00,44,15,1,28,0.96
2024-01-01 20:18:30,19,-7,0,1,7.49
2024-01-01 20:19:00,42,9,2,54,9.04
2024-01-01 20:19:30,9,8,0,-18,7.81
2024-01-01 20:20:00,15,5,0,19,3.7
2024-01-01 20:20:30,46,2,0,23,7.27
2024-01-01 20:21:00,18,-2,0,5,6.27
2024-01-01 20:21:30,35,11,2,26,3.63
2024-01-01 20:22:00,7,4,-1,35,5.95
2024-01-01 20:22:30,10,3,3,16,3.78
2024-01-01 20:23:00,20,11,1,12,7.42
2024-01-01 20:23:30,31,9,0,42,4.8
2024-01-01 20:24:00,41,8,4,35,9.79
2024-01-01 20:24:30,38,12,3,-1,10.82
2024-01-01 20:25:00,19,5,4,43,7.4
2024-01-01 20:25:30,11,2,-2,8,5.8
2024-01-01 20:26:00,26,-4,0,0,3.85
2024-01-01 20:26:30,26,14,2,0,4.55
2024-01-01 20:27:00,29,7,2,62,7.17
2024-01-01 20:27:30,46,12,0,16,7.43
2024-01-01 20:28:00,29,11,0,45,8.12
2024-01-01 20:28:30,9,0,-3,29,3.27
2024-01-01 20:29:00,25,10,1,31,8.55
2024-01-01 20:29:30,31,20,0,44,-1.48
2024-01-01 20:30:00,14,11,-5,15,3.05
2024-01-01 20:30:30,28,22,0,17,6.06
2024-01-01 20:31:00,32,5,-1,-29,5.88
2024-01-01 20:31:30,20,4,-2,-41,5.25
2024-01-01 20:32:00,20,1,1,29,1.47
2024-01-01 20:32:30,42,6,0,36,0.15
2024-01-01 20:33:00,29,16,0,18,3.05
2024-01-01 20:33:30,43,10,3,-29,-0.25
2024-01-01 20:34:00,34,12,-2,32,7.88
2024-01-01 20:34:30,21,-2,2,-26,7.73
2024-01-01 20:35:00,28,13,1,14,0.62
2024-01-01 20:35:30,54,23,2,48,3.5
2024-01-01 20:36:00,39,18,2,12,2.84
2024-01-01 20:36:30,18,5,1,18,4.29
2024-01-01 20:37:00,18,4,-1,-10,4.41
2024-01-01 20:37:30,44,20,3,25,6.78
2024-01-01 20:38:00,47,18,4,67,3.83
2024-01-01 20:38:30,15,11,1,-13,1.43
2024-01-01 20:39:00,20,5,0,47,5.47
2024-01-01 20:39:30,24,7,2,-3,0.64
2024-01-01 20:40:00,32,11,0,33,4.18
2024-01-01 20:40:30,22,8,5,0,4.59
2024-01-01 20:41:00,34,10,-1,53,5.01
2024-01-01 20:41:30,26,1,-1,23,5.76
2024-01-01 20:42:00,18,6,2,20,5.94
2024-01-01 20:42:30,20,11,0,4,10.59
2024-01-01 20:43:00,51,21,4,36,4.22
2024-01-01 20:43:30,19,8,2,2,8.73
2024-01-01 20:44:00,17,-2,2,17,6.54
2024-01-01 20:44:30,33,9,1,0,4.27
2024-01-01 20:45:00,24,9,2,-49,3.56
2024-01-01 20:45:30,35,9,3,24,8.6
2024-01-01 20:46:00,33,6,-2,7,5.34
2024-01-01 20:46:30,34,9,3,7,7.78
2024-01-01 20:47:00,34,18,-2,39,3.21
2024-01-01 20:47:30,27,13,2,43,4.33
2024-01-01 20:48:00,46,6,2,56,9.5
2024-01-01 20:48:30,40,17,-1,4,3.83
2024-01-01 20:49:00,31,7,4,9,6.59
2024-01-01 20:49:30,26,5,2,44,6.06
2024-01-01 20:50:00,25,3,0,-18,2.03
2024-01-01 20:50:30,33,14,1,21,1.89
2024-01-01 20:51:00,30,8,0,22,5.09
2024-01-01 20:51:30,24,12,4,29,5.86
2024-01-01 20:52:00,31,11,4,53,0.78
2024-01-01 20:52:30,33,5,0,10,2.32
2024-01-01 20:53:00,44,11,2,29,10.38
2024-01-01 20:53:30,51,15,0,36,3.14
2024-01-01 20:54:00,14,10,-1,31,1.94
2024-01-01 20:54:30,13,4,0,-22,6.65
2024-01-01 20:55:00,46,13,2,19,3.69
2024-01-01 20:55:30,38,10,2,37,7.59
2024-01-01 20:56:00,37,8,2,9,4.02
2024-01-01 20:56:30,47,15,2,27,5.26
2024-01-01 20:57:00,39,19,-1,39,5.16
2024-01-01 20:57:30,19,1,2,10,4.27
2024-01-01 20:58:00,44,15,7,39,6.58
2024-01-01 20:58:30,39,12,0,57,8.23
2024-01-01 20:59:00,34,11,0,6,2.81
2024-01-01 20:59:30,28,4,1,9,6.27
2024-01-01 21:00:00,42,2,-1,7,7.78
2024-01-01 21:00:30,42,14,4,76,2.71
2024-01-01 21:01:00,51,23,2,54,3.8
2024-01-01 21:01:30,56,21,0,39,-0.66
2024-01-01 21:02:00,40,10,0,37,2.99
2024-01-01 21:02:30,52,14,7,51,6.95
2024-01-01 21:03:00,42,15,0,77,4.92
2024-01-01 21:03:30,52,19,1,25,10.81
2024-01-01 21:04:00,36,13,2,27,4.43
2024-01-01 21:04:30,43,11,2,16,-1.91
2024-01-01 21:05:00,34,16,1,27,5.6
2024-01-01 21:05:30,59,23,2,44,5.54
2024-01-01 21:06:00,50,21,0,64,5.8
2024-01-01 21:06:30,53,17,2,27,5.5
2024-01-01 21:07:00,45,16,3,5,3.69
2024-01-01 21:07:30,40,10,3,29,2.57
2024-01-01 21:08:00,48,15,4,36,5.78
2024-01-01 21:08:30,40,15,-1,27,5.57
2024-01-01 21:09:00,33,10,0,-17,4.32
2024-01-01 21:09:30,51,11,4,22,3.91
2024-01-01 21:10:00,56,14,3,7,8.27
2024-01-01 21:10:30,46,15,-2,32,8.72
2024-01-01 21:11:00,43,11,2,39,10.88
2024-01-01 21:11:30,38,6,2,44,11.05
2024-01-01 21:12:00,34,10,0,23,3.48
2024-01-01 21:12:30,51,9,3,24,7.29
2024-01-01 21:13:00,28,10,5,23,5.75
2024-01-01 21:13:30,32,18,0,42,12.9
2024-01-01 21:14:00,41,11,3,27,7.31
2024-01-01 21:14:30,29,7,0,2,5.21
2024-01-01 21:15:00,48,11,4,14,5.8
2024-01-01 21:15:30,38,13,0,43,10.19
2024-01-01 21:16:00,49,10,-2,65,10.62
2024-01-01 21:16:30,48,13,0,17,8.63
2024-01-01 21:17:00,45,8,0,54,7.12
2024-01-01 21:17:30,23,3,4,5,6.24
2024-01-01 21:18:00,63,18,2,61,4.34
2024-01-01 21:18:30,22,1,2,7,8.83
2024-01-01 21:19:00,49,16,1,50,6.92
2024-01-01 21:19:30,48,17,3,52,4.83
2024-01-01 21:20:00,28,12,3,8,10.06
2024-01-01 21:20:30,23,8,1,5,8.75
2024-01-01 21:21:00,39,17,3,32,11.38
2024-01-01 21:21:30,23,7,1,29,9.17
2024-01-01 21:22:00,43,17,2,51,7.94
2024-01-01 21:22:30,41,14,1,19,4.3
2024-01-01 21:23:00,39,18,6,24,6.05
2024-01-01 21:23:30,48,12,4,39,10.98
2024-01-01 21:24:00,47,12,1,22,9.32
2024-01-01 21:24:30,56,19,-2,33,5.79
2024-01-01 21:25:00,40,8,2,38,2.9
2024-01-01 21:25:30,44,15,2,29,4.43
2024-01-01 21:26:00,43,12,4,15,7.63
2024-01-01 21:26:30,36,5,1,43,11.06
2024-01-01 21:27:00,48,10,1,44,8.48
2024-01-01 21:27:30,33,8,2,-8,3.96
2024-01-01 21:28:00,25,5,1,25,10.83
2024-01-01 21:28:30,53,11,0,42,5.64
2024-01-01 21:29:00,42,20,3,21,4.15
2024-01-01 21:29:30,38,9,0,61,4.27
2024-01-01 21:30:00,30,13,0,55,2.13
2024-01-01 21:30:30,48,20,2,7,6.77
2024-01-01 21:31:00,44,10,2,25,4.02
2024-01-01 21:31:30,22,3,0,27,5.53
2024-01-01 21:32:00,45,5,1,54,0.84
2024-01-01 21:32:30,44,18,3,35,8.81
2024-01-01 21:33:00,24,17,-2,9,6.59
2024-01-01 21:33:30,35,11,2,2,7.27
2024-01-01 21:34:00,42,6,2,67,8.9
2024-01-01 21:34:30,51,15,1,76,8.3
2024-01-01 21:35:00,62,19,4,70,4.61
2024-01-01 21:35:30,40,8,3,16,9.2
2024-01-01 21:36:00,32,12,2,18,7.86
2024-01-01 21:36:30,36,8,1,10,6.65
2024-01-01 21:37:00,19,9,1,38,9.41
2024-01-01 21:37:30,45,10,4,25,8.33
2024-01-01 21:38:00,35,7,3,23,5.62
2024-01-01 21:38:30,34,22,0,29,10.85
2024-01-01 21:39:00,39,19,4,59,6.33
2024-01-01 21:39:30,47,13,1,11,7.44
2024-01-01 21:40:00,53,14,0,50,4.77
2024-01-01 21:40:30,28,5,-1,31,9.36
2024-01-01 21:41:00,44,16,-1,12,10.42
2024-01-01 21:41:30,47,17,0,2,6.51
2024-01-01 21:42:00,37,2,1,13,5.99
2024-01-01 21:42:30,52,8,6,64,8.27
2024-01-01 21:43:00,48,6,1,62,6.4
2024-01-01 21:43:30,43,21,0,59,5.11
2024-01-01 21:44:00,38,12,1,52,4.68
2024-01-01 21:44:30,60,19,0,41,9.34
2024-01-01 21:45:00,30,16,3,46,8.18
2024-01-01 21:45:30,56,16,0,22,6.46
2024-01-01 21:46:00,37,9,-2,38,6.19
2024-01-01 21:46:30,47,22,0,39,4.66
2024-01-01 21:47:00,54,18,5,35,2.26
2024-01-01 21:47:30,64,20,0,42,3.1
2024-01-01 21:48:00,47,16,1,60,6.49
2024-01-01 21:48:30,40,14,-1,41,2.1
2024-01-01 21:49:00,52,12,0,41,6.85
2024-01-01 21:49:30,49,10,0,27,7.22
2024-01-01 21:50:00,42,14,0,19,12.03
2024-01-01 21:50:30,45,14,0,4,7.69
2024-01-01 21:51:00,36,12,1,41,5.64
2024-01-01 21:51:30,35,8,4,45,8.24
2024-01-01 21:52:00,50,8,5,6,7.09
2024-01-01 21:52:30,57,17,1,54,10.36
2024-01-01 21:53:00,30,6,0,26,6.2
2024-01-01 21:53:30,41,11,0,35,9.71
2024-01-01 21:54:00,39,9,1,-17,4.56
2024-01-01 21:54:30,29,8,3,27,7.87
2024-01-01 21:55:00,59,16,1,38,6.09
2024-01-01 21:55:30,38,16,-1,85,6.91
2024-01-01 21:56:00,68,22,3,45,4.12
2024-01-01 21:56:30,48,24,1,27,7.38
2024-01-01 21:57:00,33,14,1,6,6.53
2024-01-01 21:57:30,47,14,2,32,13.59
2024-01-01 21:58:00,46,17,4,49,7.81
2024-01-01 21:58:30,38,10,1,35,6.21
2024-01-01 21:59:00,41,12,0,37,12.39
2024-01-01 21:59:30,47,12,0,19,9.29
2024-01-01 22:00:00,69,18,0,38,7.06
2024-01-01 22:00:30,46,13,2,10,5.6
2024-01-01 22:01:00,66,17,5,60,6.47
2024-01-01 22:01:30,49,6,2,66,8.46
2024-01-01 22:02:00,60,24,3,24,11.58
2024-01-01 22:02:30,59,9,5,75,7.73
2024-01-01 22:03:00,56,18,3,45,2.18
2024-01-01 22:03:30,49,16,5,28,4.23
2024-01-01 22:04:00,52,21,3,18,4.72
2024-01-01 22:04:30,56,16,5,15,5.15
2024-01-01 22:05:00,57,14,3,31,8.29
2024-01-01 22:05:30,53,22,0,39,6.51
2024-01-01 22:06:00,67,20,3,65,12.76
2024-01-01 22:06:30,66,24,0,48,8.78
2024-01-01 22:07:00,69,21,5,65,5.65
2024-01-01 22:07:30,62,19,3,68,6.48
2024-01-01 22:08:00,64,23,0,37,7.24
2024-01-01 22:08:30,72,15,5,34,6.48
2024-01-01 22:09:00,57,21,3,29,9.05
2024-01-01 22:09:30,58,16,1,25,4.57
2024-01-01 22:10:00,56,7,6,46,8.71
2024-01-01 22:10:30,63,21,0,28,5.26
2024-01-01 22:11:00,60,18,1,55,14.7
2024-01-01 22:11:30,56,19,6,59,8.31
2024-01-01 22:12:00,74,11,6,61,12.76
2024-01-01 22:12:30,64,13,6,44,6.79
2024-01-01 22:13:00,62,17,0,55,9.53
2024-01-01 22:13:30,56,9,4,29,12.24
2024-01-01 22:14:00,55,10,1,59,9.35
2024-01-01 22:14:30,54,25,2,7,7.55
2024-01-01 22:15:00,62,15,4,75,5.55
2024-01-01 22:15:30,61,11,-1,35,5.65
2024-01-01 22:16:00,67,21,7,75,10.4
2024-01-01 22:16:30,57,14,2,28,11.6
2024-01-01 22:17:00,53,9,-1,44,9.01
2024-01-01 22:17:30,60,21,4,42,13.02
2024-01-01 22:18:00,73,28,0,79,11.48
2024-01-01 22:18:30,69,16,-1,37,11.16
2024-01-01 22:19:00,58,30,5,50,8.55
2024-01-01 22:19:30,52,14,2,47,9.42
2024-01-01 22:20:00,57,21,3,53,6.39
2024-01-01 22:20:30,63,21,1,59,10.59
2024-01-01 22:21:00,66,14,3,78,10.67
2024-01-01 22:21:30,46,16,3,34,11.19
2024-01-01 22:22:00,68,30,1,50,11.29
2024-01-01 22:22:30,54,15,4,12,7.34
2024-01-01 22:23:00,56,23,1,48,9.22
2024-01-01 22:23:30,53,15,4,54,4.52
2024-01-01 22:24:00,50,7,3,66,8.45
2024-01-01 22:24:30,56,17,2,19,6.34
2024-01-01 22:25:00,45,3,4,38,7.26
2024-01-01 22:25:30,58,19,2,71,8.84
2024-01-01 22:26:00,57,17,2,69,11.43
2024-01-01 22:26:30,70,17,5,46,8.16
2024-01-01 22:27:00,57,19,5,45,9.3
2024-01-01 22:27:30,53,20,2,61,12.73
2024-01-01 22:28:00,52,6,3,64,13.17
2024-01-01 22:28:30,80,19,2,55,12.8
2024-01-01 22:29:00,53,15,3,70,11.84
2024-01-01 22:29:30,60,18,1,0,10.98
2024-01-01 22:30:00,45,14,0,27,8.97
2024-01-01 22:30:30,65,16,4,50,7.84
2024-01-01 22:31:00,61,21,4,35,11.11
2024-01-01 22:31:30,59,10,4,29,11.44
2024-01-01 22:32:00,51,15,2,18,12.78
2024-01-01 22:32:30,47,11,1,50,9.08
2024-01-01 22:33:00,62,21,2,59,12.23
2024-01-01 22:33:30,61,17,5,15,8.38
2024-01-01 22:34:00,51,4,0,-5,10.98
2024-01-01 22:34:30,55,14,1,38,8.19
2024-01-01 22:35:00,61,18,1,60,8.44
2024-01-01 22:35:30,63,15,3,39,9.07
2024-01-01 22:36:00,71,18,3,69,11.13
2024-01-01 22:36:30,36,3,2,7,10.99
2024-01-01 22:37:00,62,24,2,17,7.4
2024-01-01 22:37:30,91,31,11,59,10.23
2024-01-01 22:38:00,55,19,3,71,11.15
2024-01-01 22:38:30,86,23,4,61,17.32
2024-01-01 22:39:00,61,11,1,70,7.69
2024-01-01 22:39:30,61,17,6,47,12.86
2024-01-01 22:40:00,53,23,3,76,5.93
2024-01-01 22:40:30,59,12,1,31,13.39
2024-01-01 22:41:00,64,11,1,53,9.16
2024-01-01 22:41:30,57,23,3,63,9.21
2024-01-01 22:42:00,61,21,1,39,8.39
2024-01-01 22:42:30,46,15,1,27,6.42
2024-01-01 22:43:00,52,15,0,52,10.24
2024-01-01 22:43:30,61,19,4,49,11.81
2024-01-01 22:44:00,45,5,4,16,5.98
2024-01-01 22:44:30,63,20,4,13,10.17
2024-01-01 22:45:00,70,12,3,40,9.56
2024-01-01 22:45:30,51,12,3,28,10.31
2024-01-01 22:46:00,55,16,1,67,13.71
2024-01-01 22:46:30,70,20,4,98,4.96
2024-01-01 22:47:00,50,9,4,26,11.84
2024-01-01 22:47:30,63,22,4,20,16.47
2024-01-01 22:48:00,78,18,8,65,7.08
2024-01-01 22:48:30,69,23,4,72,15.03
2024-01-01 22:49:00,47,20,2,31,12.63
2024-01-01 22:49:30,65,22,5,105,9.02
2024-01-01 22:50:00,80,35,2,83,8.57
2024-01-01 22:50:30,55,16,3,31,9.56
2024-01-01 22:51:00,66,16,7,57,8.9
2024-01-01 22:51:30,59,17,2,74,9.9
2024-01-01 22:52:00,51,13,3,17,8.5
2024-01-01 22:52:30,63,14,4,47,11.38
2024-01-01 22:53:00,57,9,0,44,5.86
2024-01-01 22:53:30,44,11,2,65,10.6
2024-01-01 22:54:00,59,9,0,27,8.03
2024-01-01 22:54:30,58,22,2,28,12.61
2024-01-01 22:55:00,59,21,5,38,11.47
2024-01-01 22:55:30,68,18,7,25,9.65
2024-01-01 22:56:00,66,17,8,72,10.33
2024-01-01 22:56:30,50,20,1,31,11.54
2024-01-01 22:57:00,41,16,2,24,8.87
2024-01-01 22:57:30,69,18,1,60,10.47
2024-01-01 22:58:00,70,15,0,69,10.81
2024-01-01 22:58:30,65,21,4,39,13.44
2024-01-01 22:59:00,60,10,2,84,10.2
2024-01-01 22:59:30,51,17,3,43,10.98
2024-01-01 23:00:00,86,23,4,94,12.68
2024-01-01 23:00:30,106,35,4,69,7.06
2024-01-01 23:01:00,80,24,3,81,11.46
2024-01-01 23:01:30,96,38,1,30,9.66
2024-01-01 23:02:00,62,20,4,83,7.01
2024-01-01 23:02:30,67,28,1,80,8.34
2024-01-01 23:03:00,80,18,1,30,7.4
2024-01-01 23:03:30,64,11,4,67,4.3
2024-01-01 23:04:00,87,26,2,79,11.7
2024-01-01 23:04:30,80,20,7,35,11.09
2024-01-01 23:05:00,90,28,3,50,7.97
2024-01-01 23:05:30,95,29,7,74,12.0
2024-01-01 23:06:00,77,25,5,73,11.08
2024-01-01 23:06:30,70,16,3,57,6.92
2024-01-01 23:07:00,82,26,2,55,11.01
2024-01-01 23:07:30,81,17,1,42,13.8
2024-01-01 23:08:00,83,24,4,81,12.96
2024-01-01 23:08:30,76,24,6,55,7.38
2024-01-01 23:09:00,89,29,3,87,10.51
